SMILES,Target_logP,Target_SAS,logP,SAS,QED,logP_Error,SAS_Error,logP_in_limit,SAS_in_limit,Both_in_limit
CS(=O)(=O)N1CCN([C@@H]2[NH+]=c3ccccc3=[NH+]2)CC1,-6.771026083684988,4.277176807756261,-5.038599999999996,4.005387405062979,0.5705210924463657,1.7324260836849916,0.27178940269328145,False,True,False
Cc1[nH]nnc1C(=O)NCC(=O)[O-],-6.771026083684988,4.277176807756261,-2.4071799999999994,3.6482437060527824,0.5419207981138593,4.363846083684988,0.6289331017034785,False,False,False
CN1CCN(C(=O)CC(=O)[O-])C[C@@H](O)[C@@H]1C(=O)[O-],-6.771026083684988,4.277176807756261,-4.620199999999996,4.314547965260056,0.5047312732434309,2.1508260836849917,0.03737115750379516,False,True,False
COc1cccc(OC)c1Cn1ccc(C(=O)[O-])n1,-0.5614811210643271,2.500154912777717,0.3120999999999998,2.5790570712458525,0.7739403686013456,0.873581121064327,0.07890215846813531,False,True,False
CNC(=O)CSc1nnc(Nc2ccc(F)cc2)c(=O)n1N,-0.5614811210643271,2.500154912777717,0.07289999999999963,2.308122348359518,0.5265251477669495,0.6343811210643268,0.19203256441819905,False,True,False
Cn1cc(C(=O)Nc2cccnc2)c(=O)n(C)c1=O,-0.5614811210643271,2.500154912777717,-0.2687000000000004,2.155687405062979,0.8050696718382319,0.29278112106432674,0.3444675077147381,True,True,True
CC(=O)N[C@H](C(=O)[O-])c1ccccc1,-0.5614811210643271,2.500154912777717,-0.3863000000000001,2.7837379076236424,0.7089061877572301,0.17518112106432704,0.2835829948459252,True,True,True
Cc1ccc(S(=O)(=O)N2CCC(C(=O)[O-])CC2)c(N)c1,-0.5614811210643271,2.500154912777717,-0.27217999999999937,2.5503696415452843,0.7733104955146397,0.28930112106432776,0.05021472876756716,True,True,True
CN(C)C(=S)N1CCN(C(=O)Cn2nc(N)cc2C#N)CC1,-0.5614811210643271,2.500154912777717,-0.6723199999999983,3.1479879725713715,0.721757846234579,0.11083887893567113,0.6478330597936544,True,False,False
COCC(=O)NNC(=O)c1csc(N(C)C)n1,-0.5614811210643271,2.500154912777717,-0.3834999999999993,2.4309766152853722,0.719050164793203,0.17798112106432784,0.06917829749234494,True,True,True
CCN(C)S(=O)(=O)N1CCN(c2nncc(C)n2)CC1,-0.5614811210643271,2.500154912777717,-0.5014799999999984,2.6778584527340943,0.7452643660668398,0.060001121064328755,0.1777035399563771,True,True,True
Cn1ncnc1CNC(=O)N1CCC(C(N)=O)CC1,-0.5614811210643271,2.500154912777717,-0.7779999999999994,2.361100322334387,0.7482068600706505,0.21651887893567223,0.13905459044333002,True,True,True
COCCN1CCN(CC(=O)NC[C@H]2CCCO2)CC1,-0.5614811210643271,2.500154912777717,-0.45439999999999725,2.462785444560133,0.6862713101168865,0.10708112106432988,0.037369468217584245,True,True,True
C#CCNCC(=O)NCC(=O)[O-],-5.0628407633658465,3.2112811273879305,-2.9246999999999987,3.38037425371553,0.3409402335585784,2.138140763365848,0.16909312632759965,False,True,False
CNC(=O)NC(=O)CN1CCC([NH3+])CC1,-5.0628407633658465,3.2112811273879305,-1.851699999999998,3.0114070400046673,0.50488488031944,3.2111407633658486,0.19987408738326318,False,True,False
COCCNS(=O)(=O)c1ccc(C(=O)[O-])c(C(=O)[O-])c1,-5.0628407633658465,3.2112811273879305,-2.661699999999999,3.0126368403841806,0.5426093159812719,2.4011407633658477,0.19864428700374992,False,True,False
Cn1cnc2c1c(=O)n(CC(=O)N[C@@H](Cc1ccc3c(c1)OCCO3)C(=O)[O-])c(=O)n2C,-5.0628407633658465,3.2112811273879305,-2.317699999999996,3.3148686162539294,0.4471949049115601,2.7451407633658507,0.10358748886599889,False,True,False
Cn1cc(CNC(=O)CNC(=O)CS(=O)(=O)[O-])cn1,-5.0628407633658465,3.2112811273879305,-2.302299999999997,2.753153015922708,0.5655676537055229,2.7605407633658494,0.4581281114652227,False,True,False
Cn1c(=O)c2[nH]c(NC(=O)C(=O)NCC(=O)[O-])nc2c2c1CCC2,-5.0628407633658465,3.2112811273879305,-2.4450999999999974,3.276016020773235,0.531401568091804,2.617740763365849,0.06473489338530447,False,True,False
C=CCC(=O)NCC(=O)NC(=O)CC(=O)[O-],-5.0628407633658465,3.2112811273879305,-2.538499999999999,3.1255363874362443,0.3829468767706919,2.5243407633658475,0.08574473995168619,False,True,False
CC/[NH+]=C(/NCC(=O)[O-])NCCOC,-5.0628407633658465,3.2112811273879305,-3.9815999999999967,4.317930383262988,0.2326907916975722,1.0812407633658498,1.1066492558750576,False,False,False
COc1ccc(/C=C2/S/C(=N/C(=O)c3ccc(Cl)o3)N(Cc3cccs3)C2=O)cc1Br,7.388420873699762,3.122551533415539,6.078500000000004,2.851559123182817,0.3689944558671444,1.3099208736997587,0.27099241023272214,False,True,False
Cc1ccc(-c2nnc(SCC(=O)N(c3cc4c(cc3Br)OCO4)[C@@H]3CCc4ccccc4C3)o2)cc1,7.388420873699762,3.122551533415539,6.219020000000006,3.2668295027185428,0.25161928322381394,1.1694008736997565,0.14427796930300385,False,True,False
Cc1ccc(N2C(=O)CS[C@@]23Sc2ccccc23)cc1NC(=O)c1ccc(C(C)(C)C)cc1,7.388420873699762,3.122551533415539,6.540820000000005,3.6489017778075574,0.4681638454436041,0.8476008736997569,0.5263502443920185,False,False,False
CCNC(=O)c1ccc2c(c1)[C@@H]1[C@H](C(=O)N(c3ccccc3Cl)c3ccccc31)C(C)=CC2=O,7.388420873699762,3.122551533415539,5.658700000000005,3.413693695111779,0.5368244894087723,1.7297208736997574,0.2911421616962402,False,True,False
COc1cccc(C2=NN(c3ccccc3)[C@](C(=O)Nc3ccc(Cl)cc3Cl)(c3ccccc3OC)C2=O)c1,7.388420873699762,3.122551533415539,6.338200000000005,3.2121578864257616,0.26713599864835824,1.0502208736997574,0.08960635301022268,False,True,False
CCOc1ccc2c(c1)[C@@H](c1ccccc1Cl)C(C(C)C)=C(N)N2c1cccc(Cl)c1Cl,7.388420873699762,3.122551533415539,8.155400000000004,3.1448876309471014,0.3943421346676655,0.7669791263002415,0.022336097531562515,False,True,False
Cc1ccc2ccccc2c1NC(=O)c1cnc2c(c1)C1(CCCC1)C[C@@H](c1ccccc1)C2,7.388420873699762,3.122551533415539,7.337320000000005,3.501807080415581,0.3576938592031825,0.05110087369975691,0.37925554700004227,True,True,True
C[C@H]1CCC[C@]2(C[NH+]=C(N3CCC[C@H]([S@@](=O)c4nnc(-c5ccccn5)o4)C3)N2)C1,0.9722201629201654,5.460905827531981,0.6923000000000015,5.452359522248679,0.7408380384530286,0.279920162920164,0.008546305283301692,True,True,True
CC(C)[NH2+][C@]1(CO)CCC[C@H]1CC[NH+](C)C1CCC(C)CC1,0.9722201629201654,5.460905827531981,0.9729000000000012,5.565045514157882,0.6442219105917059,0.0006798370798357656,0.104139686625901,True,True,True
Cc1ccc([C@H](C)[NH+](C)Cc2ccc([C@@H]3CCC[NH2+]3)s2)o1,0.9722201629201654,5.460905827531981,1.8237199999999998,5.511548993040118,0.868095109873683,0.8514998370798343,0.05064316550813697,False,True,False
CC(C)(C)CC[NH+]1CCC2(CC1)C[C@H](C[NH3+])N(c1cccnc1)C2=O,0.9722201629201654,5.460905827531981,0.5301000000000038,5.297106169224151,0.835234632348776,0.44212016292016165,0.1637996583078305,False,True,False
C[C@@H]1SCCC[C@H]1[NH2+]C[C@@]1(C)CCCO1,0.9722201629201654,5.460905827531981,1.4029999999999998,5.248894895705245,0.7929780420743329,0.43077983707983436,0.21201093182673603,False,True,False
C[NH+](Cc1c(Cl)cccc1Cl)C[C@H]1CCCC[NH2+]1,0.9722201629201654,5.460905827531981,1.1240000000000003,5.079531733431809,0.828900811420025,0.1517798370798349,0.3813740941001722,True,True,True
C[C@@H]1CCC[NH+](C[C@H](C)[NH2+][C@@H]2CCSc3ccccc32)C1,0.9722201629201654,5.460905827531981,1.4902000000000009,5.4832658962971745,0.8639125015760335,0.5179798370798354,0.022360068765193475,False,True,False
CCc1nc2n(n1)CCC[C@@H]2[NH2+]C[C@@H]1CCC[NH+](C(C)C)C[C@@H]1C,0.9722201629201654,5.460905827531981,0.5782000000000025,5.716263217233556,0.8269203478851996,0.39402016292016295,0.25535738970157507,True,True,True
C1=C[C@@H]([C@H]2C=C[C@H]3C[C@H]2C32CC[NH2+]C2)N=N1,0.9722201629201654,5.460905827531981,1.1100999999999999,7.436856745641499,0.6380476109053531,0.13787983707983442,1.9759509181095183,True,False,False
C[NH2+][C@@H]1[C@H]([NH+](C)C[C@@H]2CCCCO2)CCCCC1(C)C,0.9722201629201654,5.460905827531981,0.6008000000000027,5.329633878318232,0.7278272270790654,0.3714201629201628,0.1312719492137493,True,True,True
C[C@@H]1C[C@@H]([NH3+])C[NH+](Cc2c[nH]nc2C(C)(C)C)C1,-1.375102286325327,7.1155579754940135,-0.2575999999999976,5.944074943026865,0.6673158671559642,1.1175022863253294,1.1714830324671484,False,False,False
C[NH+]1CC[C@H](c2cccc([N-]S(C)(=O)=O)[nH+]2)C1,-1.375102286325327,7.1155579754940135,-0.5324999999999986,6.256034800323101,0.7896169571441221,0.8426022863253284,0.8595231751709127,False,False,False
CC[NH+]1CCN(c2ncc(C[NH+]3C[C@@H]4CCC[NH+]4C[C@@H]3c3ccc(F)cc3)s2)CC1,-1.375102286325327,7.1155579754940135,-0.8058999999999936,6.092411521259392,0.5774066474052578,0.5692022863253334,1.0231464542346211,False,False,False
C[C@@H]1CC[NH+]2CCCC[C@@H]2CN1C[C@@H]1CCCC[NH+]1C,-1.375102286325327,7.1155579754940135,-0.41479999999999606,6.2285676593178625,0.7010001109089554,0.960302286325331,0.886990316176151,False,False,False
CCC[NH2+][C@@H]1CCC[C@@H]([NH+](C)C[C@@H]2CCC[NH+]2C)C1,-1.375102286325327,7.1155579754940135,-1.5371999999999941,6.999017341491613,0.5217437318572136,0.16209771367466708,0.11654063400240045,True,True,True
C1CCC[C@@H]([NH+]2CC[C@H]([C@@H]3CCC[NH2+]3)C2)CC1,-1.375102286325327,7.1155579754940135,0.33980000000000216,5.872664578882894,0.6475897974177911,1.7149022863253292,1.2428933966111195,False,False,False
C[NH2+][C@H]1CCCC[C@H]1[NH+]1CCc2nc(N3CCC[C@@H](C)C3)ncc2C1,-1.375102286325327,7.1155579754940135,0.15830000000000366,5.2456236130971154,0.820452588443651,1.5334022863253307,1.869934362396898,False,False,False
CC[NH2+][C@@H]1CCC[C@H]1C[NH+]1C[C@@H](C)[C@H](C)C1,-1.375102286325327,7.1155579754940135,-0.09089999999999732,6.220094635198204,0.6685212827022253,1.2842022863253297,0.8954633402958097,False,False,False
CC(=O)N1c2ccccc2C[C@@H]1c1ccc(-c2ccccc2Cl)o1,7.68399141207274,2.6828472041634246,5.250300000000004,2.7433024300933226,0.6395181595903502,2.4336914120727364,0.06045522592989805,False,True,False
CC(C)CCOc1ccccc1/C=C1/C(=N)N(Cc2ccccc2F)C(=O)N=C1SCc1ccccc1,7.68399141207274,2.6828472041634246,7.578970000000007,2.872742517914327,0.31942001767587097,0.10502141207273308,0.18989531375090252,True,True,True
Cc1nc(Cc2ccccc2)sc1C(=O)N1CCC/C(=N\c2cccc(-c3ccccc3F)c2)CC1,7.68399141207274,2.6828472041634246,7.247220000000007,2.6088182083644007,0.29155196590237303,0.4367714120727335,0.07402899579902389,False,True,False
Cc1ccc(-n2c(Sc3ncccn3)nc3sc4c(c3c2=O)CCN(Cc2ccccc2)CC/C4)cc1C,7.68399141207274,2.6828472041634246,5.996140000000006,2.643925987676843,0.25553102282285517,1.6878514120727344,0.038921216486581756,False,True,False
Cc1nc(-c2ccc(-c3cnc4c5ccccc5n(-c5cccc(Cl)c5)c4n3)cc2)cs1,7.68399141207274,2.6828472041634246,7.326020000000005,2.394805604916394,0.2821270340623068,0.3579714120727351,0.28804159924703043,True,True,True
Cc1sc2nc(-c3ccccc3)cc(/C=C/C(=O)Nc3nc(-c4c(F)cccc4F)cs3)c2c1C,7.68399141207274,2.6828472041634246,7.633740000000005,2.6873397550970193,0.2508946078683672,0.05025141207273531,0.004492550933594686,True,True,True
CCOc1ccc2c(c1)[C@@H](CC(c1ccccc1)c1ccccc1)c1ccccc1O2,7.68399141207274,2.6828472041634246,7.545100000000007,2.701163630709047,0.32909512214418013,0.13889141207273337,0.018316426545622377,True,True,True
CCCCOCC(=O)N1CCO[C@@H](C#N)C1,0.6463245716917747,2.9851090020278974,0.5540799999999999,3.162279238575384,0.6423111758442948,0.0922445716917748,0.17717023654748676,True,True,True
CCN1C(=O)[C@]2(NC(=O)c3ccc(F)cc3N2)C(=O)N(CC)C1=O,0.6463245716917747,2.9851090020278974,0.5078999999999994,3.4349891293472474,0.7679170472681073,0.13842457169177536,0.44988012731935,True,True,True
Cc1cncc(N[C@@H](C)CCO)n1,0.6463245716917747,2.9851090020278974,0.9678199999999997,3.0087812824666464,0.7262662041284134,0.321495428308225,0.023672280438749027,True,True,True
C/[NH+]=C(/NCc1ccc(OC)cn1)N[C@H](C)c1ccc(F)cc1,0.6463245716917747,2.9851090020278974,0.7361,3.31115740010621,0.5621884934449152,0.08977542830822527,0.32604839807831265,True,True,True
COC(=O)[C@H]1CCCN(c2cnccn2)C1,0.6463245716917747,2.9851090020278974,0.8659999999999999,2.6098465295452833,0.6933730289816455,0.21967542830822517,0.37526247248261413,True,True,True
C#CCN1CCCn2c1nc1c2c(=O)n(C)c(=O)n(Cc2cc(F)ccc2Cl)c(=O)n1C,0.6463245716917747,2.9851090020278974,2.7829000000000015,3.320457546591742,0.6604971683734217,2.1365754283082268,0.33534854456384444,False,True,False
CC(C)Nc1ccc(C(=O)[O-])c(C(=O)NC[C@@H]2CCCCO2)n1,0.6463245716917747,2.9851090020278974,0.5642999999999998,3.239892843893193,0.7938170950750126,0.0820245716917749,0.25478384186529546,True,True,True
CC(C)C[C@H]1NC(=O)CN(CCc2ncnn2C)CC1,0.6463245716917747,2.9851090020278974,0.5941999999999998,3.2519457893877197,0.8568654390031109,0.05212457169177487,0.2668367873598223,True,True,True
COC(=O)[C@@H]1CCN(C(=O)c2cccc(Cn3ccnn3)c2)C1,0.6463245716917747,2.9851090020278974,0.9614999999999998,2.686813473263822,0.7856843671018475,0.3151754283082251,0.2982955287640756,True,True,True
CC(C)=CCOc1ccc(NC(=O)CCC(=O)[O-])cn1,0.6463245716917747,2.9851090020278974,0.8952,2.759437473713115,0.7474044433198967,0.2488754283082253,0.22567152831478232,True,True,True
COCC(=O)NCCNC(N)=O,-2.5670475489093567,1.3598344155309998,-1.5826999999999982,2.0182805037155305,0.4399422593829337,0.9843475489093585,0.6584460881845307,False,False,False
COC(=O)NCC(=O)NCCNC(=O)C1CC1,-2.5670475489093567,1.3598344155309998,-1.015199999999999,1.944350528328851,0.5204106336271044,1.5518475489093577,0.5845161127978511,False,False,False
CNC(=O)CNC(=O)CN1CCN(C(C)=O)CC1,-2.5670475489093567,1.3598344155309998,-1.987299999999996,1.9328769644534542,0.6101501974749504,0.5797475489093606,0.5730425489224544,False,False,False
CC(=O)N1CCN(C(=O)CNC(N)=O)CC1,-2.5670475489093567,1.3598344155309998,-1.6545999999999983,2.019655809874271,0.5921119008164257,0.9124475489093584,0.6598213943432711,False,False,False
COC(=O)CNC(N)=O,-2.5670475489093567,1.3598344155309998,-1.1722999999999995,2.028213960402814,0.46419417840894917,1.3947475489093573,0.6683795448718144,False,False,False
CC(=O)NCC(=O)NCCO,-2.5670475489093567,1.3598344155309998,-1.7689999999999988,1.9136698323184511,0.4551901647984024,0.7980475489093579,0.5538354167874513,False,False,False
CS(=O)(=O)NCCO,-2.5670475489093567,1.3598344155309998,-1.4721,2.230872945699536,0.5012768353831349,1.0949475489093567,0.8710385301685364,False,False,False
CC(=O)OCC(=O)NC(N)=O,-2.5670475489093567,1.3598344155309998,-1.2555999999999996,1.9620162703631632,0.49251648505168866,1.311447548909357,0.6021818548321634,False,False,False
COCC(=O)NCC(=O)N1CCOCC1,-2.5670475489093567,1.3598344155309998,-1.3921999999999983,1.9777463056171047,0.6278414491966829,1.1748475489093584,0.6179118900861049,False,False,False
COCC(=O)NNC(N)=O,-2.5670475489093567,1.3598344155309998,-1.667699999999999,2.209213153657762,0.4075784677139429,0.8993475489093576,0.8493787381267623,False,False,False
COc1cccc(NC(=O)[C@@H](C)[NH+]2CCC[C@@H]2c2ccc3c(c2)OCCO3)c1F,2.345472113748074,4.22750408642212,2.3525,4.184970785324725,0.8076301799709081,0.007027886251925963,0.04253330109739473,True,True,True
CCn1c(C[NH+]2CCC[C@@H]2c2nc(-c3cccs3)no2)nc2cccnc21,2.345472113748074,4.22750408642212,2.4827000000000004,4.311398083757554,0.5748884923113012,0.13722788625192628,0.08389399733543446,True,True,True
Cc1ccccc1[C@@H]1[C@@H]2[NH+]=c3ccccc3=C2CCN1C(=O)c1cc2cccc(Cl)c2o1,2.345472113748074,4.22750408642212,2.9151200000000017,3.997120700543757,0.5196798985916201,0.5696478862519276,0.23038338587836282,False,True,False
CCOC(=O)[C@H]1[C@H]2C=C[C@@]1(C(=O)OCC)[C@@H]1C(C)(C)CC(=O)[C@]21C,2.345472113748074,4.22750408642212,2.5363000000000007,5.315624782209981,0.5835658487560986,0.1908278862519266,1.088120695787861,True,False,False
CC1(C)CCC[C@@H]1[NH2+][C@@H]1COc2ccc(F)cc21,2.345472113748074,4.22750408642212,2.4013,4.309620421214614,0.8566451608443237,0.05582788625192592,0.08211633479249425,True,True,True
CC[NH2+][C@@H](Cc1cnn(CC(F)F)c1)c1cscc1C,2.345472113748074,4.22750408642212,2.3852200000000003,4.401629031145962,0.8368765201606112,0.03974788625192627,0.1741249447238422,True,True,True
CC(=O)O[C@@H]1[C@H](CC)N(C(=O)C2CCN(c3cc[nH+]cc3Cl)CC2)[C@H]2CCC[C@H]21,2.345472113748074,4.22750408642212,3.0917000000000012,4.597528829963968,0.7019266287329637,0.7462278862519272,0.37002474354184844,False,True,False
Cc1c(C[NH+](C)Cc2ccon2)c2cc(F)cc(F)c2s1,2.345472113748074,4.22750408642212,2.6908200000000004,4.336969637896508,0.8030519109331422,0.34534788625192636,0.10946555147438808,True,True,True
Cc1ccsc1[C@@H](O)[C@@H]1CCO[C@@]2(CCOC2)C1,2.345472113748074,4.22750408642212,2.6756200000000003,4.5080187215902265,0.8959715722106592,0.33014788625192626,0.2805146351681067,True,True,True
CC[NH2+][C@H](c1cc(C)ccc1F)[C@](C)(CC)N1CCOCC1,2.345472113748074,4.22750408642212,2.2594200000000004,4.089398184024322,0.8731839414801332,0.08605211374807364,0.13810590239779774,True,True,True
CC(=O)NCCC(=O)NCC(=O)[O-],-6.097414007464786,2.848237654058991,-2.621299999999998,2.6311745916377856,0.4918807996472089,3.476114007464788,0.21706306242120554,False,True,False
CC(=O)NCC(=O)N[C@H](C(=O)[O-])C(N)=O,-6.097414007464786,2.848237654058991,-4.157499999999998,3.341538214014773,0.39967869447538296,1.9399140074647878,0.4933005599557818,False,True,False
CCNS(=O)(=O)c1ccc(C(=O)NCCC(=O)[O-])cc1C(=O)[O-],-6.097414007464786,2.848237654058991,-2.7818999999999967,3.0052469608679067,0.5172579294082085,3.315514007464789,0.15700930680891556,False,True,False
CC(=O)COc1ccc(/[NH+]=C(/N)[S-])cc1,-6.097414007464786,2.848237654058991,-0.7718999999999998,3.7825736441322473,0.4002068277633732,5.325514007464786,0.9343359900732562,False,False,False
CC(=O)NC(=O)Cn1cc(C(=O)[O-])c(=O)n(C)c1=O,-6.097414007464786,2.848237654058991,-3.4267999999999983,2.9491864631477505,0.6068872803077388,2.6706140074647875,0.10094880908875936,False,True,False
CCNC(=O)CNC(=O)C(=O)NCC[NH3+],-6.097414007464786,2.848237654058991,-3.4031999999999982,2.92207427265007,0.359626769043641,2.6942140074647876,0.07383661859107882,False,True,False
CNC(=O)CN1CCN(C(=O)COCC(=O)[O-])CC1,-6.097414007464786,2.848237654058991,-3.356899999999996,2.597299831098482,0.5416996304376015,2.74051400746479,0.25093782296050904,False,True,False
CN(C)C(=O)CNC(=O)C(=O)N[C@H](CO)CO,-6.097414007464786,2.848237654058991,-3.339799999999997,2.4364945538685276,0.3786499905280287,2.7576140074647886,0.41174310019046345,False,True,False
COc1ccc(NC2=C(C(=O)CCC2)c2nc3cc(S(=O)(=O)Nc4cccc(Cl)c4)ccc3s2)cc1,6.8643188026693265,2.60761173526254,6.335300000000005,2.6504482222340275,0.2844322666082274,0.5290188026693219,0.04283648697148745,False,True,False
Cc1ccc(S(=O)(=O)[N-]c2sc(-c3cccc(Cl)c3)nc2-c2ccccc2)cc1,6.8643188026693265,2.60761173526254,6.833020000000006,2.79311404107637,0.3419056713964284,0.031298802669320835,0.18550230581382987,True,True,True
COc1ccc(-c2c(C)nc3sc4c(c3c2-c2ccc(Br)cc2)CC(C)(C)O4)cc1OC,6.8643188026693265,2.60761173526254,7.431920000000006,2.8285817423959365,0.2863327921844347,0.5676011973306796,0.22097000713339643,False,True,False
COc1ccc(Br)cc1[C@H]1C(=O)N(c2ccc3ccccc3c2)C(=O)N1c1cccc(Cl)c1,6.8643188026693265,2.60761173526254,6.978800000000004,2.8386331506873628,0.2722878618459203,0.11448119733067763,0.23102141542482268,True,True,True
CCOc1ccc(C(=O)N(C)[C@H](C)c2cc(-c3ccccc3)oc2C)cc1S(=O)(=O)Nc1cccc(Cl)c1,6.8643188026693265,2.60761173526254,6.941120000000006,2.957400866543482,0.24277553744370603,0.07680119733067947,0.349789131280942,True,True,True
C=CCn1c(S[C@H](C)C(=O)Nc2cc(Cl)ccc2Cl)nnc1-c1cccc(Cl)c1,6.8643188026693265,2.60761173526254,6.210600000000004,2.691990214662807,0.3313106456849992,0.6537188026693226,0.0843784794002671,False,True,False
CCN(c1ccccc1NC)c1nc2c(O)cc(C)cc2s1,6.8643188026693265,2.60761173526254,4.510020000000003,2.632774970089983,0.7437861320797583,2.354298802669324,0.02516323482744287,False,True,False
COc1cc([C@H]2CC(=O)N(c3cccc(C)c3)c3cc(OCc4ccccc4)ccc32)cc(OC)c1OC,6.8643188026693265,2.60761173526254,6.800120000000007,2.849561126726437,0.26146193894565745,0.06419880266931965,0.24194939146389682,True,True,True
CCn1c(S[C@H](C)C(=O)Nc2ccc(Cl)cc2C)nc2sc3ccccc3c21,6.8643188026693265,2.60761173526254,6.352020000000004,2.829974880431097,0.3756538069786793,0.5122988026693225,0.22236314516855682,False,True,False
COCc1nsc(NC(=O)CNC2=[NH+]CCN2)n1,-4.684186906542349,4.146076009198018,-2.7475999999999976,3.934564834275937,0.46307852864007826,1.9365869065423515,0.21151117492208105,False,True,False
Cc1cc(C(=O)N[C@H](C2=c3ccccc3=[NH+]C2)C(=O)[O-])ccc1N,-4.684186906542349,4.146076009198018,-3.0097799999999975,4.029295461591351,0.5207147059559223,1.6744069065423517,0.116780547606667,False,True,False
COCCN([C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)S(C)(=O)=O,-4.684186906542349,4.146076009198018,-3.3481999999999985,4.2037048349505355,0.41333899240382127,1.3359869065423506,0.057628825752517265,False,True,False
C[C@@H](C(=O)[O-])N1CC(=O)NC1=O,-4.684186906542349,4.146076009198018,-2.3233999999999995,3.8473443841882373,0.4719479221980649,2.3607869065423497,0.2987316250097809,False,True,False
C#CCOCC(=O)[O-],-4.684186906542349,4.146076009198018,-1.6139000000000001,3.97745778086437,0.32644627350575073,3.070286906542349,0.16861822833364837,False,True,False
Cn1ncnc1C(=O)NCCS[C@@H]1[NH+]=c2ccc([N+](=O)[O-])cc2=[NH+]1,-4.684186906542349,4.146076009198018,-4.415899999999996,4.653949223325666,0.27409816830439954,0.268286906542353,0.5078732141276481,True,False,False
Cn1c(=O)c2c(ncnc2N2CCC[NH2+]CC2)n(C)c1=[NH+]C,-4.684186906542349,4.146076009198018,-3.948399999999996,4.392842215747551,0.5630504943103917,0.7357869065423532,0.24676620654953307,False,True,False
C[NH+](C)C1CCN(C(=O)CN2C(=O)CC(=O)N[C@H]2C(N)=O)CC1,-4.684186906542349,4.146076009198018,-3.718199999999994,4.374130685084259,0.46062947419394734,0.965986906542355,0.2280546758862405,False,True,False
CS(=O)(=O)N1CCC(/C(NC[C@@H]2CC[C@@H](O)[C@@H](O)[C@H]2O)C(=O)[O-])CC1,-4.684186906542349,4.146076009198018,-3.141199999999996,4.369151819371446,0.37800524880795244,1.5429869065423532,0.2230758101734276,False,True,False
Cc1ccc2c(c1C)/C(=C\c1csc(N3CCN(C)C3=O)n1)C(=O)C(c1ccc(Cl)cc1)c1ccccc12,8.0350157649214,2.6229623455373337,7.2073400000000065,3.527590319857463,0.25846009372533657,0.8276757649213939,0.9046279743201295,False,False,False
Cc1cc2c(c(C)c1N(Cc1cccnc1)C(=O)c1ccc(C)o1)/C(=C\c1ccccc1F)C2,8.0350157649214,2.6229623455373337,6.682660000000006,2.924140172518179,0.339180319640484,1.3523557649213949,0.30117782698084516,False,True,False
CCSc1ccccc1-c1cc2c(o1)/C(=N/c1cccc(Cl)c1Cl)C(=O)CC2,8.0350157649214,2.6229623455373337,7.001500000000005,3.032753890816509,0.4186560021977608,1.033515764921395,0.4097915452791754,False,True,False
CCOc1ccc(/N=C2/N=C(c3ccc(Cl)cc3)CS2)cc1OCc1csc(NC(C)=O)n1,8.0350157649214,2.6229623455373337,5.9562000000000035,2.842846713414314,0.4123784638972577,2.078815764921397,0.2198843678769804,False,True,False
Cc1ccccc1[C@@H](C)Sc1nnc(-c2ccccc2Cl)n1Cc1ccc(F)c(Cl)c1,8.0350157649214,2.6229623455373337,7.601020000000005,2.7312917395567204,0.270849387258341,0.433995764921395,0.1083293940193868,False,True,False
Cc1cccc(N2C(=O)/C(=C/c3cn4ccccc4c3CNc3cc(C)cc(C)c3C)SC2=S)c1C,8.0350157649214,2.6229623455373337,7.499300000000005,2.9202692191358075,0.22232601144535233,0.5357157649213953,0.29730687359847385,False,True,False
Cc1cc(C)c(NC(=O)CSc2nc(=O)c3ccccc3n2C2CCCC2)c(-c2ccccc2C)c1,8.0350157649214,2.6229623455373337,6.834660000000007,2.5150382147657666,0.23409413520595548,1.2003557649213938,0.10792413077156704,False,True,False
CN(C)c1ccc(-c2cnc(-c3ccc(Cl)cc3)o2)c(/C=N/NC(=O)c2ccc3ccccc3c2O)c1,8.0350157649214,2.6229623455373337,6.350700000000006,2.6740671913540943,0.2050018467510222,1.6843157649213945,0.05110484581676067,False,True,False
CC(C)[NH+](Cn1nc(C(C)(C)C)c2c1CCCC2)C12CC3CC(C(C3)C1)C2,3.292068201820352,5.82168338011987,3.8889000000000022,5.796958384984101,0.8533767861109267,0.5968317981796503,0.024724995135769312,False,True,False
CC(C)[NH2+]C[C@@H]1CCO[C@@H]2[C@@H]1C[C@@H]1C(C)C[C@@]23CC[C@@]2(C)C3(C)CC[C@H]12,3.292068201820352,5.82168338011987,4.242000000000003,7.1480983591228595,0.8001097211167685,0.9499317981796507,1.3264149790029895,False,False,False
CCCC[NH2+][C@H]1[C@@H](SC(C)C)C[C@@H]2CC[C@@H]1C2,3.292068201820352,5.82168338011987,3.048700000000002,5.673821786686885,0.7227128860277486,0.24336820182035002,0.14786159343298522,True,True,True
CCC[NH2+]C[C@@H]1c2ccsc2CC[NH+]1CC(C)(C)CC1CCCCC1,3.292068201820352,5.82168338011987,3.2002000000000006,5.057080665788483,0.6611910271450185,0.09186820182035138,0.7646027143313869,True,False,False
C[NH2+][C@]1(C(=O)[O-])CC[C@H](N2CC[NH+](CC(=O)N(C)C(C)C)CC2)C1,-3.28114794321978,5.6160346801225245,-3.711899999999993,5.601035251353338,0.5205914815181417,0.430752056780213,0.014999428769186807,False,True,False
